address,city,country,keys,latitude,longitude,name,postalCode,province,websites,websites2,website3,website4, website5
118 North Highway 281,Falfurrias,US,us/tx/falfurrias/118northhighway281/-1161002137,27.22695,-98.13984,McDonald's,78355,TX,http://www.mcdonalds.com,,,,
999 E Mount Pleasant Rd,Evansville,US,us/in/evansville/999emountpleasantrd/-1161002137,38.05701,-87.5461,McDonald's,47725,IN,http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
525 4th St NW,Faribault,US,us/mn/faribault/5254thstnw/-1161002137,44.29435,-93.27751,McDonald's,55021,MN,http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
594 Middle Country Rd,Saint James,US,us/ny/saintjames/594middlecountryrd/106088,40.8596,-73.1611,KFC,11780,NY,http://www.kfc.com,,,,
16758 Highway 280,Chelsea,US,us/al/chelsea/16758highway280/-1161002137,33.348263,-86.63212,McDonald's,35043,AL,http://mcdonalds.com,,,,
1535 S Main St,Chelsea,US,us/mi/chelsea/1535smainst/-1161002137,42.29871,-84.02412,McDonalds,48118,MI,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
3103 E Grand Ave,Laramie,US,us/wy/laramie/3103egrandave/-791445730,41.309,-105.5564,Wendy's,82070,WY,http://www.wendys.com,,,,
99 Paul Carr Dr,Checotah,US,us/ok/checotah/99paulcarrdr/-1161002137,35.47151,-95.53714,McDonald's,74426,OK,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
3112 S Glen Ave,Glenwood Springs,US,us/co/glenwoodsprings/3112sglenave/-1161002137,39.5195,-107.32003,Mcdonald's,81601,CO,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1312 Murfreesboro Rd,Franklin,US,us/tn/franklin/1312murfreesborord/1082608893,35.91445,-86.82668,Waffle House,37064,TN,https://locations.wafflehouse.com/tn-franklin-483,,,,
3195 N Vermilion St,Danville,US,us/il/danville/3195nvermilionst/-1161002137,40.17471,-87.62952,McDonald's,61832,IL,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
612 Tennessee Ave,Dalhart,US,us/tx/dalhart/612tennesseeave/-1161002137,36.0607,-102.51407,McDonald's,79022,TX,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
214 Prospect Ave,Hartford,US,us/ct/hartford/214prospectave/-1161002137,41.75251,-72.71448,McDonalds,6106,CT,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
76 Brainard Rd,Hartford,US,us/ct/hartford/76brainardrd/-1161002137,41.73765,-72.65972,McDonald's,6114,CT,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
507 Flatbush Ave,Hartford,US,us/ct/hartford/507flatbushave/-1161002137,41.74244,-72.71251,McDonald's,6106,CT,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
999 Highway 80,Haughton,US,us/la/haughton/999highway80/-1161002137,32.55632,-93.6136,McDonald's,71037,LA,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
3020 Western Center Blvd,Fort Worth,US,us/tx/fortworth/3020westerncenterblvd/1082608893,32.8606,-97.3164,Waffle House,76131,TX,https://locations.wafflehouse.com/tx-fort-worth-1421,,,,
984 N Main St,Bluffton,US,us/in/bluffton/984nmainst/-1161002137,40.755933,-85.166716,McDonald's,46714,IN,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1275 Parkway Dr,Blackfoot,US,us/id/blackfoot/1275parkwaydr/-1161002137,43.196,-112.36035,McDonald's,83221,ID,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
5288 W Genesee St,Camillus,US,us/ny/camillus/5288wgeneseest/-1161002137,43.0417,-76.2704,McDonald's,13031,NY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttL3DH-DBqQtNcFKU8Qw6X6I8AZoTRHCn_161V3xXOigV_06iuLpUxjVg7boUNF0ci5Y7u2WsDClxac9p_vifaaQrYQ_pAKWA80yG93qigiTwn5QdU6OZ0IERQEe0XpXwwYP9V6t_VwVuYu5UdGU55N-2vFMk7OBNeVRtovzJ3UH1Vw9ASfqwpNQXUCEAs4Hrwcz9KGtxjE8Tu6kD85BK7GfMlHNfbPtALTkX-ayYgnmiS5kBzjKBF7ULb08s0DA1ryHpgrbyqY4RqWpmOHBQ_El0gNJq1IitFV5e7dWE3387bIEy0nIlXUSbNGnlNIzQC7yOo9mjuCfBrMc8MGs8dPJkbspwhj5l6&placement=listing_profile.b&cs_user=unknown&cs_session=b4b8ec43643ed8b161114585dfca3bb4058831c6,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
106 Pearl St,Essex Junction,US,us/vt/essexjunction/106pearlst/-1161002137,44.49519,-73.1221,McDonald's,5452,VT,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1205 Williston Rd,South Burlington,US,us/vt/southburlington/1205willistonrd/-1161002137,44.46749,-73.17562,McDonald's,5403,VT,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
71 Upper Main St,Essex Junction,US,us/vt/essexjunction/71uppermainst/-1161002137,44.50736,-73.0865,McDonald's,5452,VT,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
102 Morgan St,Durham,US,us/nc/durham/102morganst/-1161002137,35.99852,-78.8995,McDonald's,27701,NC,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
3755 E Andrew Johnson Hwy,Greeneville,US,us/tn/greeneville/3755eandrewjohnsonhwy/-1161002137,36.18724,-82.75958,McDonald's,37745,TN,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com,,,
2060 Holliday Dr,Dubuque,US,us/ia/dubuque/2060hollidaydr/-1161002137,42.50995,-90.74197,McDonald's,52002,IA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
751 N Carol Malone Blvd,Grayson,US,us/ky/grayson/751ncarolmaloneblvd/-1161002137,38.34044,-82.94314,McDonald's,41143,KY,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com,,,
1261 Burnside Ave,East Hartford,US,us/ct/easthartford/1261burnsideave/-1161002137,41.78214,-72.58464,McDonald's,6108,CT,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
900 N Main St,Greenville,US,us/ky/greenville/900nmainst/-1161002137,37.22813,-87.16726,McDonald's,42345,KY,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
60 Smithfield Blvd,Plattsburgh,US,us/ny/plattsburgh/60smithfieldblvd/-864103396,44.70238,-73.49119,Taco Bell,12901,NY,http://www.tacobell.com,,,,
333 Cornelia St,Plattsburgh,US,us/ny/plattsburgh/333corneliast/106088,44.6969,-73.4803,KFC,12901,NY,http://www.kfc.com,,,,
424 Margaret St,Plattsburgh,US,us/ny/plattsburgh/424margaretst/-1161002137,44.71448,-73.44569,McDonald's,12901,NY,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
397 State Route 3,Plattsburgh,US,us/ny/plattsburgh/397stateroute3/-791445730,44.6964,-73.487,Wendy's,12901,NY,http://www.wendys.com,,,,
349 Cornelia St,Plattsburgh,US,us/ny/plattsburgh/349corneliast/-1161002137,44.69667,-73.48157,McDonald's,12901,NY,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
520 Ramada Blvd,Collinsville,US,us/il/collinsville/520ramadablvd/-1161002137,38.67907,-90.01094,McDonald's,62234,IL,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
340 W Hanley Ave,Coeur D Alene,US,us/id/coeurdalene/340whanleyave/-1161002137,47.72956,-116.79169,McDonald's,83815,ID,http://mcdonalds.com,http://www.mcdonalds.com,,,
79 Heineberg Dr,Colchester,US,us/vt/colchester/79heinebergdr/-1161002137,44.53525,-73.24849,McDonald's,5446,VT,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
390 S 8th St,Colorado Springs,US,us/co/coloradosprings/390s8thst/-1161002137,38.8285,-104.8413,McDonald's,80905,CO,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1001 Spartan Dr,Columbia City,US,us/in/columbiacity/1001spartandr/-1161002137,41.170892,-85.484448,McDonald's,46725,IN,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
918 Lake Ave,Ashtabula,US,us/oh/ashtabula/918lakeave/-1161002137,41.892225,-80.805452,McDonald's,44004,OH,http://mcdonalds.com,,,,
2248 Jacksboro Hwy,Fort Worth,US,us/tx/fortworth/2248jacksborohwy/-1161002137,32.785587,-97.381966,McDonald's,76114,TX,http://mcdonalds.com,,,,
980 Jamestown St,Columbia,US,us/ky/columbia/980jamestownst/-1161002137,37.093135,-85.303694,McDonald's,42728,KY,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
420 S East Ave,Columbus,US,us/ks/columbus/420seastave/-1161002137,37.16748,-94.8311,McDonald's,66725,KS,http://www.mcdonalds.com,,,,
3402 Avenue L,Fort Madison,US,us/ia/fortmadison/3402avenuel/-1161002137,40.626629,-91.35544,McDonald's,52627,IA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
2865 Olentangy River Rd,Columbus,US,us/oh/columbus/2865olentangyriverrd/-1161002137,40.019526,-83.024356,McDonald's,43202,OH,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
200 Loop 59,Atlanta,US,us/tx/atlanta/200loop59/-1161002137,33.11626,-94.18139,McDonald's,75551,TX,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
1500 N US Highway 285,Fort Stockton,US,us/tx/fortstockton/1500nushighway285/-1161002137,30.89826,-102.90458,McDonald's,79735,TX,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1414 S Main St,Atmore,US,us/al/atmore/1414smainst/-1161002137,31.006317,-87.493674,McDonald's,36502,AL,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1109 W 7th St,Auburn,US,us/in/auburn/1109w7thst/-1161002137,41.366737,-85.069632,McDonald's,46706,IN,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
7409 N FM 620 Rd,Austin,US,us/tx/austin/7409nfm620rd/-1161002137,30.40701,-97.85182,McDonald's,78726,TX,http://t.co/vn89Zbxm,,,,
1222 Highway 70 West,Marion,US,us/nc/marion/1222highway70west/-1161002137,35.704,-82.0378,McDonald's,28752,NC,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
600 New West Henderson St,Marion,US,us/nc/marion/600newwesthendersonst/-1161002137,35.6763,-82.0137,McDonald's,28752,NC,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
220 E Oak St,Conway,US,us/ar/conway/220eoakst/-1161002137,35.09208,-92.42654,McDonald's,72032,AR,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
464 South Blvd,Brewton,US,us/al/brewton/464southblvd/-1161002137,31.101135,-87.07617,McDonald's,36426,AL,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
101 S Highway 53,Cook,US,us/mn/cook/101shighway53/-1161002137,us/mn/cook/101shighway53/-1161002137,47.84931,-92.68738,McDonald's,55723-8146,MN,http://mcdonalds.com,,,
702 N Main St,Bristow,US,us/ok/bristow/702nmainst/-1161002137,35.83941,-96.39141,McDonald's,74010,OK,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1027 Putney Rd,Brattleboro,US,us/vt/brattleboro/1027putneyrd/-1161002137,42.88208,-72.55768,McDonald's,5301,VT,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
802 E 2nd St,Corinth,US,us/ms/corinth/802e2ndst/-1161002137,us/ms/corinth/802e2ndst/-1161002137,34.940445,-88.515564,McDonald's,38834-4121,MS,,,,
3342 S Alpine Rd,Rockford,US,us/il/rockford/3342salpinerd/-2061630068,42.22616,-89.02794,Burger King,61109,IL,http://www.bk.com,https://locations.bk.com/il/rockford/3342-south-alpine-rd.html,,,
4212 E Washington Ave,Madison,US,us/wi/madison/4212ewashingtonave/-345832572,43.1263,-89.31184,Chick-Fil-A,53704,WI,http://www.chick-fil-a.com,,,,
323 W Plaza Dr,Columbia City,US,us/in/columbiacity/323wplazadr/106088,41.16984,-85.49255,KFC,46725,IN,http://www.kfc.com,,,,
1934 Manchester Expy,Columbus,US,us/ga/columbus/1934manchesterexpy/106088,32.5067,-84.9628,KFC,31904,GA,http://www.kfc.com,,,,
5000 Shelbyville Rd,Louisville,US,us/ky/louisville/5000shelbyvillerd/-345832572,38.250173,-85.623739,Chick-fil-A,40207,KY,http://chick-fil-a.com/mallstmatthews,,,,
1300 Jensen Ave,Sanger,US,us/ca/sanger/1300jensenave/-230519289,36.70806,-119.55659,Jack in the Box,93657,CA,http://www.jackinthebox.com,,,,
3405 Candlers Mountain Rd Ste Fc6,Lynchburg,US,us/va/lynchburg/3405candlersmountainrdstefc6/-345832572,37.36674,-79.1742,Chick-fil-A,24502,VA,http://www.chick-fil-a.com/riverridgemall,http://www.chick-fil-a.com,,,
2911 Auburn St,Rockford,US,us/il/rockford/2911auburnst/-2061630068,42.28852,-89.1024,Burger King,61101,IL,http://www.bk.com,https://locations.bk.com/il/rockford/2911-auburn-st.html,,,
5888 Highway 53,Braselton,US,us/ga/braselton/5888highway53/-1161002137,34.11998,-83.76145,McDonald's,30517,GA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
2923 Lakewood Village Dr,North Little Rock,US,us/ar/northlittlerock/2923lakewoodvillagedr/-448666054,us/ar/northlittlerock/2923lakewoodvillagedr/-448666054,34.79546,-92.23084,Five Guys,72116-8033,AR,http://fiveguys.com,,,
6652 Strip Ave Nw,North Canton,US,us/oh/northcanton/6652stripavenw/-448666054,40.8776,-81.4327,Five Guys,44720,OH,http://fiveguys.com,,,,
2401 N Morton St,Franklin,US,us/in/franklin/2401nmortonst/106088,39.5073,-86.0697,KFC,46131,IN,http://www.kfc.com,,,,
3040 Krafft Rd,Fort Gratiot,US,us/mi/fortgratiot/3040krafftrd/106088,43.0256,-82.4576,KFC,48059,MI,http://www.kfc.com,,,,
2110 SR 9 South,Anderson,US,us/in/anderson/2110sr9south/-938337463,40.094975,-85.652072,Rally's,46016,IN,https://locations.rallys.com/in/anderson/2110-sr-9-south,http://rallys.com,,,
5711 Chalkville Rd,Birmingham,US,us/al/birmingham/5711chalkvillerd/100881524,33.6479,-86.6329,Jack's,35235,AL,http://t.co/b2Y2J74Dyp,,,,
4201 S Noland Rd Ste A,Independence,US,us/mo/independence/4201snolandrdstea/659024989,39.043797,-94.415054,Quiznos,64055,MO,http://restaurants.quiznos.com/mo/independence/marketplaceatindependencecenter-64055,,,,
1540 E Highway 372,Pahrump,US,us/nv/pahrump/1540ehighway372/106088,36.2067,-115.9907,KFC,89048,NV,http://www.kfc.com,,,,
1979 E 16th St,Yuma,US,us/az/yuma/1979e16thst/-448666054,32.69791,-114.60016,Five Guys,85365,AZ,http://fiveguys.com,,,,
1980 Petersburg Rd,Hebron,US,us/ky/hebron/1980petersburgrd/-1161002137,39.06656,-84.70222,McDonald's,41048,KY,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
700 North Sandusky Ave,Bucyrus,US,us/oh/bucyrus/700northsanduskyave/93075755,40.815464,-82.975161,Arby's,44820,OH,http://www.arbys.com,http://locations.arbys.com/us/oh/bucyrus/700-north-sandusky-ave.html,,,
3140 Elm Point Industrial Dr,Saint Charles,US,us/mo/saintcharles/3140elmpointindustrialdr/1632777272,38.81927,-90.51257,Lion's Choice,63301,MO,,,,,
4280 Cemetery Rd,Hilliard,US,us/oh/hilliard/4280cemeteryrd/-1161002137,40.03264,-83.13087,McDonald's,43026,OH,http://mcdonalds.com,,,,
248 Sun Rd,Delhi,US,us/la/delhi/248sunrd/1780593795,32.44432,-91.49271,SONIC Drive In,71232,LA,https://locations.sonicdrivein.com/la/delhi/248-sun-road.html,,,,
3475 Construction Way,Winnemucca,US,us/nv/winnemucca/3475constructionway/-864103396,40.95463,-117.74868,Taco Bell,89445,NV,https://locations.tacobell.com/nv/winnemucca/3475-construction-way.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029348andutm_content=website,http://www.tacobell.com,https://locations.tacobell.com/nv/winnemucca/3475-construction-way.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=029348&utm_content=website,,
901 W Pearce Blvd,Wentzville,US,us/mo/wentzville/901wpearceblvd/1632777272,38.81072,-90.86715,Lion's Choice,63385,MO,http://www.lionschoice.com,,,,
Highway 114 West,Dexter,US,us/mo/dexter/highway114west/-1161002137,36.80331,-89.98686,McDonald's,63841,MO,http://mcdonalds.com,,,,
1201 E Virginia St,Evansville,US,us/in/evansville/1201evirginiast/-1568148077,37.98094,-87.54276,Rally's Hamburgers,47711,IN,https://locations.rallys.com/in/evansville/1201-east-virginia-street,,,,
441 W Southline St,Cleveland,US,us/tx/cleveland/441wsouthlinest/-1161002137,30.33557,-95.09767,McDonald's,77327,TX,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
104 Providence Hwy,East Walpole,US,us/ma/eastwalpole/104providencehwy/-448666054,42.154976,-71.204124,Five Guys,2032,MA,http://fiveguys.com,,,,
401 S Aurora St,Eldon,US,us/mo/eldon/401saurorast/-1161002137,38.34648,-92.58197,McDonald's,65026,MO,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
402 S Poplar St,Elizabethtown,US,us/nc/elizabethtown/402spoplarst/-1161002137,34.62455,-78.60812,McDonald's,28337,NC,http://mcdonalds.com,,,,
82 US Highway 62 W,Eddyville,US,us/ky/eddyville/82ushighway62w/-1161002137,37.08645,-88.08873,McDonald's,42038,KY,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
337 N Mayo Trl,Paintsville,US,us/ky/paintsville/337nmayotrl/-1070793882,us/ky/paintsville/337nmayotrl/-1070793882,37.8229,-82.81857,Fazoli's,41240-1805,KY,https://locations.fazolis.com/ky/paintsville/337-north-mayo-trail-us-23.html,http://fazolis.com,,
1607 E Ohio St,Clinton,US,us/mo/clinton/1607eohiost/-1161002137,38.3667,-93.74985,McDonald's,64735,MO,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
2424 N Ridge Rd E,Ashtabula,US,us/oh/ashtabula/2424nridgerde/-1161002137,41.8576,-80.8098,McDonald's,44004,OH,http://mcdonalds.com,,,,
401 E Trenton Rd,Edinburg,US,us/tx/edinburg/401etrentonrd/-1161002137,26.2619,-98.16815,McDonald's,78539,TX,http://mcdonalds.com,,,,
11995 N US Highway 31,Edinburgh,US,us/in/edinburgh/11995nushighway31/-1161002137,39.31103,-85.964639,McDonald's,46124,IN,http://mcdonalds.com,,,,
1796 E State Road 163,Clinton,US,us/in/clinton/1796estateroad163/-1161002137,39.657637,-87.431014,McDonald's,47842,IN,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
7668 Mall Rd,Florence,US,us/ky/florence/7668mallrd/-448666054,38.999073,-84.65289,Five Guys,41042,KY,http://fiveguys.com,,,,
709 Highway 33 S,Cloquet,US,us/mn/cloquet/709highway33s/-1161002137,46.71265,-92.46314,McDonald's,55720,MN,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
201 Valley Mall Pkwy,East Wenatchee,US,us/wa/eastwenatchee/201valleymallpkwy/-1161002137,47.40782,-120.28838,McDonald's,98802,WA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
55 S Oak Ave Unit B,Eaton,US,us/co/eaton/55soakaveunitb/-1161002137,40.52408,-104.71082,McDonald's,80615,CO,http://mcdonalds.com,,,,
1480 Westbank Expy,Westwego,US,us/la/westwego/1480westbankexpy/1780593795,29.895592,-90.1355,Sonic Drive-In,70094,LA,https://locations.sonicdrivein.com/la/westwego/1480-w--bank-expressway.html,,,,
18126 Euclid Ave,Cleveland,US,us/oh/cleveland/18126euclidave/-624847056,41.55544,-81.55167,Popeye's Louisiana Kitchen,44112,OH,http://popeyes.com,,,,
10 E Sycamore St,Canton,US,us/il/canton/10esycamorest/-1161002137,40.56627,-90.03493,McDonald's,61520,IL,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
250 Cumberland St,Bogalusa,US,us/la/bogalusa/250cumberlandst/-1161002137,30.78939,-89.8641,McDonald's,70427,LA,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
2501 Simpson Ave,Hoquiam,US,us/wa/hoquiam/2501simpsonave/-1161002137,46.97549,-123.86704,McDonald's,98550,WA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
824 S Dixie Hwy,Hoopeston,US,us/il/hoopeston/824sdixiehwy/-1161002137,40.45986,-87.68722,McDonald's,60942,IL,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
285 N Front St,Braidwood,US,us/il/braidwood/285nfrontst/-1161002137,41.26566,-88.20846,McDonald's,60408,IL,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
123 Northstar Dr,Holts Summit,US,us/mo/holtssummit/123northstardr/-1161002137,38.65473,-92.11839,McDonald's,65043,MO,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
803 N 2nd St,Booneville,US,us/ms/booneville/803n2ndst/-1161002137,34.67008,-88.56428,McDonald's,38829,MS,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
490 Americana,Boonville,US,us/mo/boonville/490americana/-1161002137,38.93834,-92.74605,McDonald's,65233,MO,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
410 W 4th Ave,Holdrege,US,us/ne/holdrege/410w4thave/-1161002137,40.43828,-99.38529,McDonald's,68949,NE,http://www.mcdonalds.com,http://mcdonalds.com,,,
203 N 1st St,Hiawatha,US,us/ks/hiawatha/203n1stst/1780593795,39.85406,-95.52667,SONIC Drive In,66434,KS,http://sonicdrivein.com,https://locations.sonicdrivein.com/ks/hiawatha/203-n--first.html,,,
